1.000000	0.020715	0.030610	0.034568	0.020106	0.019208	0.005198	0.008616	0.049942	0.024227	0.050153	0.016720	0.029017	0.009835	0.028767	0.060089	0.031628	0.008970	0.036556	0.037188	0.001733	0.012233	0.051227	0.005205	0.002659	0.034354	0.008191	0.004674	0.016877	0.021317	0.033097	0.007505	0.030118	0.043177	0.047882	0.008450	0.024855	0.002702	0.025938	0.010689	0.001146	0.009610	0.008384	0.038910	0.054380	0.027434	0.014860	0.052156	0.002347	0.007528	0.009630	0.053047	0.025165	0.039427	0.013475	0.002708	0.038964	0.008572	0.056110	0.032075	0.024823	0.041936	0.000967	0.022042	0.025365	0.027033	0.022042	0.021355	0.050543	0.027774	0.035774	0.028113	0.026526	0.033998	0.053050	0.074588	0.025943	0.034720	0.001054	0.005969	0.017966	0.045838	0.052048	0.000576	0.011695	0.025515	0.031589	0.024336	0.022517	0.001468	0.011787	0.010412	0.038164	0.030935	0.026007	0.002914	0.039612	0.070207	0.033398	0.030771	0.023549	0.012429	0.010799	0.047301	0.042289	0.001071	0.026544	0.015280	0.020996	0.007573	0.030854	0.006306	0.030936	0.014014	0.059380	0.029416	0.000000	0.025099	0.000000	0.009174	0.005294	0.010935	0.006537	0.000902	0.008748	0.016912	0.015207	0.003144	0.010359	0.031020	0.001116	0.017539	0.034767	0.016674	0.000912	0.043753	0.013637	0.048017	0.037414	0.038189	0.028361	0.028058	0.021879	0.051834	0.020156	0.007185	0.027910	0.036035	0.023319	0.017465	0.028381	0.018432	0.000000	0.006067	0.021881	0.017137	0.043642	0.001788	0.019584	0.032122	0.025531	0.060025	0.004470	0.005700	0.021724	0.012500	0.029170	0.005364	0.031447	0.003127	0.001252	0.012674	0.035358	0.012400	0.001761	0.003890	0.022679	0.042549	0.010484	0.001276	0.032681	0.021425	0.039587	0.041776	0.069202	0.008463	0.031063	0.037148	0.023967	0.001781	0.001993	0.008570	0.062206	0.005742	0.017887	0.049958	0.018298	0.004845	0.038975	0.024926	0.008417	0.033088	0.013264	0.041979	0.011495	0.042045	0.004321	0.023265	0.000882	0.002621	0.005826	0.001061	0.014457	0.000336	0.009334	0.017597	0.053190	0.037090	0.002695	0.014340	0.050685	0.043511	0.013889	0.000000	0.046716	0.009868	0.017039	0.013711	0.040821	0.000457	0.033656	0.013751	0.011722	0.003224	0.048378	0.001375	0.041589	0.032406	0.015858	0.054500	0.019312
0.020715	1.000001	0.027999	0.044491	0.027455	0.014386	0.040214	0.013281	0.057461	0.014792	0.041999	0.017228	0.040897	0.031672	0.046267	0.039401	0.040104	0.010603	0.027163	0.046634	0.003442	0.032249	0.057165	0.013987	0.000412	0.088149	0.012981	0.001851	0.059600	0.025785	0.037247	0.013512	0.039684	0.049103	0.059758	0.014298	0.032832	0.014702	0.028022	0.015405	0.006560	0.029558	0.021695	0.057594	0.056479	0.038876	0.044412	0.055394	0.008423	0.031317	0.018842	0.044273	0.042728	0.050355	0.004218	0.003247	0.045061	0.016187	0.070293	0.018924	0.044754	0.056490	0.000417	0.028528	0.013216	0.027913	0.028528	0.026138	0.049183	0.020988	0.025393	0.031766	0.032201	0.040510	0.042502	0.055740	0.028520	0.056336	0.001057	0.011862	0.044802	0.048961	0.056065	0.002873	0.021082	0.067686	0.017983	0.042719	0.007942	0.001193	0.014502	0.014196	0.069008	0.035811	0.013350	0.006168	0.038351	0.049141	0.035064	0.031069	0.018491	0.010924	0.019113	0.050652	0.087739	0.010419	0.029149	0.020506	0.025709	0.005605	0.028726	0.010109	0.028429	0.007489	0.046353	0.017038	0.000000	0.038749	0.000673	0.018050	0.012859	0.069126	0.006520	0.004482	0.027923	0.030053	0.001695	0.003902	0.003368	0.025102	0.002388	0.028792	0.049917	0.004887	0.001396	0.053275	0.035707	0.063006	0.050514	0.031042	0.083017	0.029787	0.028366	0.057906	0.024593	0.014970	0.006763	0.038536	0.019112	0.023801	0.031850	0.027972	0.000000	0.003455	0.028369	0.044661	0.055734	0.002385	0.029487	0.047288	0.065850	0.055097	0.001703	0.014459	0.033658	0.022368	0.027516	0.013878	0.028020	0.006936	0.002106	0.004952	0.038400	0.034938	0.001208	0.055480	0.025181	0.048135	0.143418	0.006755	0.034740	0.038374	0.043782	0.036375	0.054320	0.002635	0.075859	0.050562	0.038912	0.008235	0.004549	0.015993	0.055404	0.020081	0.025988	0.042489	0.034475	0.013823	0.057945	0.035189	0.002040	0.076949	0.043716	0.052612	0.009160	0.042994	0.016829	0.048600	0.008333	0.006818	0.013132	0.000953	0.030447	0.005443	0.030049	0.017801	0.038483	0.043316	0.004996	0.029997	0.043408	0.055511	0.012957	0.008699	0.060594	0.012453	0.028171	0.036260	0.044240	0.001389	0.052206	0.055183	0.015348	0.002813	0.061403	0.004970	0.040433	0.028106	0.032631	0.048514	0.005313
0.030610	0.027999	1.000000	0.032052	0.017890	0.007423	0.010380	0.007039	0.031784	0.019986	0.043149	0.015085	0.021505	0.005297	0.021054	0.031854	0.024483	0.006972	0.024496	0.029953	0.005264	0.008958	0.037020	0.005270	0.006245	0.024631	0.009870	0.005468	0.032557	0.019451	0.023361	0.013662	0.034648	0.028962	0.034642	0.014246	0.024650	0.003522	0.015995	0.004513	0.002747	0.007425	0.007818	0.030431	0.049279	0.025816	0.012167	0.055717	0.003665	0.008003	0.004214	0.034098	0.021545	0.039851	0.005391	0.010239	0.025327	0.017358	0.037085	0.012614	0.022073	0.025864	0.003534	0.023178	0.008508	0.016680	0.023178	0.016900	0.036446	0.013980	0.026432	0.016051	0.023879	0.072627	0.069998	0.037865	0.014184	0.038779	0.000762	0.015239	0.013547	0.040694	0.051854	0.008390	0.014113	0.014312	0.014375	0.025362	0.012218	0.004376	0.004303	0.012305	0.032114	0.040357	0.022900	0.023140	0.027068	0.033798	0.026762	0.031455	0.023642	0.015958	0.010723	0.044905	0.037429	0.002790	0.033475	0.017576	0.015105	0.009143	0.024667	0.006134	0.035130	0.001118	0.033233	0.030328	0.002683	0.030298	0.000000	0.008734	0.004288	0.025538	0.002394	0.004089	0.013339	0.029017	0.001769	0.002938	0.001896	0.025439	0.000726	0.014841	0.042920	0.009870	0.000424	0.049278	0.015092	0.038455	0.025445	0.034385	0.028135	0.027577	0.018743	0.059033	0.026129	0.012272	0.011774	0.035487	0.012855	0.009899	0.023232	0.014108	0.000000	0.009203	0.018744	0.024841	0.042478	0.006895	0.018259	0.034222	0.020904	0.057895	0.029322	0.008021	0.018938	0.016298	0.020232	0.004366	0.024304	0.002111	0.001144	0.012073	0.021915	0.026183	0.003610	0.004571	0.017229	0.036317	0.016341	0.010933	0.030331	0.026914	0.044292	0.022506	0.052630	0.007563	0.023304	0.029126	0.027983	0.011723	0.007368	0.015295	0.041967	0.005902	0.008414	0.032318	0.010789	0.008339	0.038732	0.045050	0.003165	0.022988	0.018559	0.029976	0.008687	0.032746	0.001778	0.014145	0.000909	0.011878	0.008124	0.001559	0.018317	0.006774	0.008083	0.024751	0.035950	0.033472	0.004632	0.015256	0.028694	0.031802	0.015758	0.000382	0.034602	0.002607	0.017762	0.021073	0.038507	0.002735	0.030997	0.013423	0.025862	0.004141	0.034622	0.005019	0.028388	0.024024	0.019184	0.047415	0.002919
0.034568	0.044491	0.032052	1.000000	0.043519	0.025244	0.014534	0.019856	0.105135	0.033579	0.057362	0.044960	0.051590	0.005483	0.034336	0.049131	0.095664	0.010852	0.055973	0.047526	0.002503	0.023309	0.111864	0.009404	0.004969	0.049261	0.019718	0.004917	0.026313	0.053214	0.065159	0.023142	0.078219	0.055382	0.077866	0.041795	0.053395	0.012342	0.058022	0.011035	0.002605	0.017281	0.024177	0.053804	0.074625	0.078180	0.018457	0.060353	0.011668	0.014819	0.010689	0.095258	0.045688	0.046704	0.021821	0.005482	0.063024	0.022224	0.095740	0.047167	0.032919	0.114131	0.013840	0.071380	0.025529	0.050049	0.071380	0.037832	0.059057	0.024409	0.065164	0.051168	0.043717	0.047218	0.062532	0.074618	0.029778	0.059325	0.002783	0.013377	0.068985	0.064998	0.073145	0.007208	0.025819	0.026413	0.038051	0.089904	0.023693	0.005511	0.018623	0.023920	0.060746	0.043261	0.021136	0.015836	0.086388	0.065178	0.059509	0.045545	0.026956	0.011246	0.044962	0.056420	0.057535	0.006918	0.046511	0.047417	0.056001	0.005677	0.063501	0.013838	0.070487	0.005491	0.107063	0.026115	0.001512	0.034509	0.001396	0.045991	0.017970	0.030227	0.020374	0.008284	0.024021	0.029901	0.010994	0.005469	0.004447	0.019363	0.002464	0.031829	0.072231	0.017083	0.006387	0.052830	0.029702	0.061258	0.061443	0.054200	0.076364	0.054502	0.039784	0.069468	0.058317	0.017060	0.016857	0.074546	0.016926	0.020032	0.015958	0.026996	0.068391	0.008126	0.039787	0.041475	0.063254	0.003516	0.022815	0.072243	0.040052	0.067592	0.009292	0.023075	0.031821	0.024713	0.054118	0.005161	0.033242	0.007913	0.006822	0.007558	0.080335	0.049109	0.009093	0.029300	0.043109	0.110049	0.036645	0.012160	0.043469	0.044319	0.068862	0.061222	0.082081	0.008499	0.034053	0.092609	0.047808	0.012379	0.013121	0.021551	0.079822	0.019592	0.048210	0.051380	0.027735	0.019191	0.077853	0.033689	0.009684	0.063332	0.047324	0.109829	0.020895	0.104255	0.005840	0.043571	0.001561	0.016574	0.022032	0.007209	0.054849	0.010024	0.018297	0.052587	0.082698	0.072472	0.004608	0.037710	0.054593	0.060106	0.019408	0.011050	0.062699	0.008769	0.053390	0.027792	0.060727	0.012071	0.058046	0.025359	0.047768	0.008030	0.071372	0.006487	0.089036	0.043362	0.047325	0.074212	0.007705
0.020106	0.027455	0.017890	0.043519	1.000000	0.009922	0.006878	0.011513	0.063116	0.017998	0.038195	0.111671	0.130982	0.005062	0.032509	0.026798	0.034852	0.009423	0.019275	0.034887	0.004705	0.023292	0.057139	0.019335	0.003773	0.017263	0.016895	0.027677	0.019888	0.085841	0.104534	0.012886	0.143433	0.030800	0.049494	0.101878	0.033003	0.008708	0.136970	0.008591	0.002855	0.008594	0.014127	0.025268	0.048324	0.047501	0.018595	0.039008	0.011451	0.012313	0.010665	0.038195	0.084623	0.034232	0.057430	0.053174	0.034149	0.010492	0.059799	0.026312	0.030388	0.054454	0.004795	0.104265	0.018680	0.031688	0.104265	0.130732	0.046152	0.011244	0.164393	0.031427	0.041345	0.022183	0.043011	0.056232	0.032005	0.044696	0.005640	0.012924	0.037659	0.039837	0.041492	0.006367	0.025173	0.031135	0.018551	0.046553	0.018447	0.007256	0.006712	0.012884	0.039803	0.033818	0.007990	0.015125	0.038800	0.039995	0.132845	0.030850	0.029899	0.012478	0.029988	0.029139	0.035267	0.057113	0.020759	0.124449	0.028561	0.046781	0.124604	0.010011	0.042742	0.007174	0.053326	0.016216	0.007944	0.027217	0.000515	0.098396	0.008191	0.030365	0.013923	0.005428	0.016482	0.017681	0.019570	0.007143	0.026692	0.032383	0.006164	0.028139	0.135055	0.015319	0.012918	0.032664	0.098545	0.047455	0.036000	0.028619	0.044582	0.111100	0.027978	0.046346	0.136270	0.014573	0.015983	0.131007	0.004553	0.025579	0.014189	0.014528	0.000000	0.020426	0.027981	0.023218	0.053551	0.008610	0.012690	0.038556	0.026841	0.056994	0.005377	0.014811	0.034196	0.031173	0.131500	0.017229	0.010468	0.020240	0.020934	0.011405	0.051886	0.141333	0.030463	0.008538	0.027720	0.056805	0.023436	0.006048	0.026802	0.035638	0.045882	0.043407	0.045144	0.017184	0.039235	0.128986	0.032543	0.012056	0.043222	0.023276	0.052226	0.015825	0.109747	0.034504	0.017978	0.014183	0.043107	0.018435	0.037011	0.045558	0.016137	0.042552	0.008495	0.054205	0.007556	0.014317	0.030805	0.019871	0.042409	0.028129	0.117376	0.004631	0.016221	0.129895	0.123226	0.138144	0.012901	0.034996	0.028549	0.040555	0.011468	0.001345	0.031589	0.011571	0.100548	0.015992	0.036376	0.012137	0.050361	0.014637	0.030808	0.029026	0.051899	0.001183	0.048584	0.079576	0.109962	0.046172	0.052286
0.019208	0.014386	0.007423	0.025244	0.009922	1.000000	0.015263	0.013185	0.047208	0.003620	0.016875	0.015209	0.014522	0.018296	0.003840	0.013032	0.021207	0.009161	0.019755	0.014282	0.001797	0.005086	0.044122	0.000668	0.001282	0.006632	0.007169	0.002738	0.010628	0.012617	0.014905	0.006378	0.021333	0.011303	0.043845	0.013938	0.032102	0.002007	0.018533	0.002496	0.001246	0.005697	0.008239	0.020951	0.029338	0.023233	0.018431	0.011747	0.002538	0.018296	0.002644	0.014163	0.015486	0.022960	0.004806	0.001250	0.007323	0.007746	0.036099	0.011969	0.014726	0.032705	0.001286	0.011842	0.009879	0.011874	0.011842	0.009522	0.018436	0.003413	0.025828	0.022985	0.014658	0.011197	0.015509	0.027842	0.014830	0.012128	0.001525	0.008953	0.015478	0.025982	0.025138	0.000875	0.010298	0.005197	0.031719	0.025783	0.008431	0.000847	0.001889	0.009648	0.023976	0.016739	0.002417	0.014158	0.030575	0.030019	0.011414	0.009895	0.012446	0.005657	0.020378	0.017828	0.019159	0.002366	0.006754	0.017649	0.014986	0.002184	0.011267	0.004232	0.011119	0.007550	0.027444	0.006008	0.022601	0.018190	0.001669	0.004573	0.011628	0.006707	0.033360	0.016604	0.004709	0.008363	0.002201	0.021972	0.002703	0.003328	0.004181	0.009679	0.020981	0.006785	0.011765	0.014616	0.005275	0.016319	0.019078	0.015671	0.018411	0.024262	0.011345	0.017571	0.017385	0.002717	0.003690	0.019687	0.031441	0.007755	0.003919	0.004002	0.002496	0.002034	0.011383	0.023858	0.025866	0.001339	0.008790	0.018897	0.014978	0.018481	0.002798	0.017893	0.011361	0.009159	0.018372	0.003790	0.003384	0.003149	0.002708	0.004265	0.016055	0.011311	0.004532	0.001899	0.040468	0.055482	0.007224	0.004671	0.008917	0.021225	0.023866	0.006090	0.029013	0.003202	0.009994	0.026862	0.026840	0.004697	0.003016	0.005269	0.029716	0.009803	0.012402	0.025756	0.011917	0.007355	0.011610	0.014463	0.001616	0.015994	0.009197	0.026460	0.009941	0.030771	0.003295	0.018399	0.002923	0.008864	0.011120	0.011142	0.009802	0.001876	0.010336	0.025033	0.024150	0.023314	0.019267	0.012258	0.018213	0.017069	0.007414	0.009210	0.013402	0.003138	0.016178	0.010333	0.015186	0.000695	0.024507	0.003432	0.020751	0.004494	0.031871	0.010905	0.029448	0.013108	0.012578	0.029500	0.002417
0.005198	0.040214	0.010380	0.014534	0.006878	0.015263	1.000000	0.004210	0.028719	0.008582	0.014919	0.007860	0.005202	0.055656	0.001299	0.019862	0.012857	0.000493	0.018048	0.018198	0.113503	0.001154	0.019938	0.000363	0.005680	0.004139	0.005221	0.000571	0.003340	0.003792	0.006641	0.000773	0.004282	0.001352	0.016057	0.002404	0.003519	0.055160	0.008567	0.002083	0.122211	0.000411	0.005106	0.007795	0.016878	0.006126	0.004040	0.010573	0.000000	0.002014	0.000367	0.008639	0.006612	0.026046	0.001223	0.125616	0.001558	0.010403	0.014052	0.004212	0.006267	0.011802	0.000000	0.004090	0.010787	0.006595	0.004090	0.005198	0.003507	0.004494	0.010145	0.008111	0.015463	0.008504	0.008706	0.005881	0.002459	0.015977	0.000000	0.066066	0.013146	0.011566	0.008463	0.085279	0.011406	0.002616	0.041207	0.012652	0.001222	0.085886	0.005700	0.002230	0.012175	0.005422	0.002541	0.076882	0.021738	0.009453	0.004872	0.004015	0.051088	0.116850	0.006765	0.002942	0.019160	0.000000	0.006187	0.003660	0.004090	0.001186	0.009681	0.000373	0.010403	0.097468	0.008005	0.001878	0.000000	0.013766	0.000000	0.003811	0.001537	0.016296	0.089500	0.055383	0.005444	0.001239	0.001490	0.068763	0.000000	0.002962	0.165386	0.008109	0.006150	0.000759	0.144106	0.006957	0.001980	0.004331	0.024719	0.012506	0.010708	0.010672	0.001583	0.016014	0.006425	0.001348	0.008289	0.002528	0.075907	0.008163	0.002435	0.019311	0.000000	0.095614	0.001584	0.037984	0.009880	0.152222	0.002157	0.011087	0.013226	0.008733	0.121484	0.002554	0.003125	0.003690	0.008976	0.102435	0.000936	0.001698	0.000861	0.000388	0.006121	0.005430	0.002222	0.017043	0.013853	0.021764	0.002651	0.095114	0.002617	0.015271	0.029004	0.011742	0.009087	0.088623	0.006976	0.008762	0.024399	0.007193	0.001044	0.000612	0.029574	0.002022	0.001295	0.004197	0.017664	0.006258	0.004949	0.007083	0.001296	0.011870	0.013056	0.024106	0.013791	0.007163	0.001070	0.000215	0.000000	0.004077	0.000000	0.000000	0.004704	0.000000	0.004006	0.004025	0.010489	0.009627	0.072076	0.003981	0.005093	0.007874	0.017892	0.017367	0.014683	0.002822	0.002865	0.002949	0.009055	0.077421	0.015195	0.006403	0.008113	0.000401	0.022196	0.008204	0.013233	0.012104	0.003005	0.014544	0.000000
0.008616	0.013281	0.007039	0.019856	0.011513	0.013185	0.004210	1.000000	0.031535	0.003109	0.018131	0.005560	0.011241	0.014668	0.010198	0.014086	0.015997	0.005238	0.008835	0.023793	0.000362	0.003498	0.031284	0.004537	0.037505	0.010855	0.007848	0.056358	0.004305	0.013245	0.021390	0.035813	0.022082	0.018920	0.020013	0.008784	0.012686	0.004652	0.027209	0.004128	0.001548	0.000996	0.040999	0.007694	0.018775	0.021900	0.009526	0.014875	0.056444	0.001710	0.006070	0.014836	0.016453	0.023822	0.050519	0.003361	0.009337	0.046478	0.033630	0.013032	0.025312	0.027391	0.025484	0.018445	0.026149	0.010934	0.018445	0.012877	0.018097	0.005738	0.014046	0.015030	0.027829	0.012569	0.013857	0.025230	0.010925	0.014449	0.036392	0.023591	0.008808	0.015828	0.016474	0.002445	0.014242	0.011320	0.016382	0.016061	0.056317	0.000263	0.008675	0.006697	0.020685	0.009496	0.006722	0.008690	0.025388	0.021292	0.017312	0.010094	0.008682	0.014352	0.009977	0.024049	0.015723	0.066060	0.020801	0.011031	0.005896	0.071300	0.013249	0.044693	0.023168	0.011256	0.024153	0.008631	0.016427	0.015658	0.030559	0.008894	0.054827	0.013297	0.005836	0.005215	0.014383	0.011654	0.085220	0.018433	0.070487	0.003211	0.001324	0.014334	0.014603	0.033529	0.004380	0.019280	0.008753	0.017852	0.013679	0.023730	0.016512	0.016568	0.015714	0.027906	0.013553	0.001527	0.004276	0.025188	0.003949	0.012970	0.003226	0.020023	0.018399	0.014721	0.015715	0.013677	0.019857	0.000659	0.003671	0.021553	0.015891	0.024220	0.001695	0.054628	0.012703	0.039208	0.016685	0.009465	0.005817	0.071990	0.046112	0.042723	0.007983	0.011034	0.078482	0.006920	0.017463	0.026314	0.013044	0.022700	0.012076	0.017696	0.018478	0.015597	0.020182	0.003852	0.010136	0.025941	0.026256	0.002525	0.044203	0.008729	0.023258	0.010741	0.008817	0.025200	0.006742	0.002925	0.019871	0.015331	0.067881	0.021131	0.012096	0.022654	0.037284	0.024428	0.010966	0.008203	0.075706	0.045992	0.067222	0.076050	0.018928	0.051497	0.011951	0.006991	0.014114	0.021253	0.025595	0.022105	0.012542	0.019296	0.042349	0.004089	0.008314	0.030651	0.014251	0.004042	0.021302	0.000542	0.028436	0.011973	0.013550	0.048578	0.025860	0.000000	0.025162	0.015258	0.020582	0.019909	0.054376
0.049942	0.057461	0.031784	0.105135	0.063116	0.047208	0.028719	0.031535	0.999999	0.033719	0.086906	0.054098	0.072155	0.019850	0.042177	0.072768	0.140545	0.019893	0.067472	0.052201	0.003632	0.033033	0.203917	0.021782	0.012651	0.048516	0.047030	0.014079	0.055010	0.050822	0.113034	0.020553	0.089620	0.075114	0.127838	0.036735	0.082353	0.022030	0.074450	0.020368	0.005827	0.011657	0.022248	0.052445	0.105499	0.089071	0.032614	0.068130	0.014125	0.034716	0.017135	0.104642	0.065338	0.076327	0.030661	0.008591	0.066489	0.026782	0.176374	0.067824	0.054046	0.191042	0.006639	0.080794	0.026498	0.072610	0.080794	0.058714	0.065740	0.026579	0.074204	0.091883	0.065431	0.052887	0.081931	0.135060	0.040783	0.089368	0.005285	0.022558	0.074529	0.127453	0.106984	0.002269	0.039943	0.026634	0.033498	0.126833	0.012402	0.008052	0.027817	0.034987	0.096202	0.069738	0.025353	0.027576	0.123390	0.097433	0.066172	0.067540	0.058954	0.008721	0.049961	0.067003	0.079710	0.005983	0.039347	0.056472	0.075300	0.014378	0.074806	0.044077	0.089954	0.029002	0.194828	0.023630	0.000000	0.047585	0.000000	0.047970	0.011875	0.056015	0.032615	0.015351	0.039116	0.048226	0.002619	0.015879	0.008870	0.024420	0.005094	0.050554	0.099453	0.020886	0.007880	0.070730	0.032507	0.101642	0.163230	0.087567	0.092173	0.083254	0.060189	0.094147	0.064714	0.015506	0.030154	0.085599	0.030984	0.037720	0.018419	0.042479	0.000000	0.017915	0.060194	0.054913	0.125508	0.007011	0.029381	0.121981	0.055550	0.114210	0.004782	0.025035	0.056829	0.055499	0.077455	0.012375	0.028702	0.014301	0.008555	0.025941	0.073459	0.058976	0.007299	0.026866	0.082697	0.274642	0.050320	0.017400	0.057806	0.054275	0.090818	0.067279	0.106777	0.023951	0.053793	0.125373	0.067415	0.023340	0.018906	0.033469	0.161907	0.027194	0.042849	0.092929	0.038934	0.030966	0.092317	0.059750	0.021046	0.123345	0.051190	0.176885	0.032966	0.174248	0.014479	0.049577	0.011097	0.021175	0.033119	0.014631	0.073678	0.014716	0.031061	0.060970	0.108502	0.090495	0.019935	0.070358	0.072006	0.081852	0.034049	0.011344	0.069346	0.028334	0.054413	0.036308	0.083445	0.007616	0.101673	0.038015	0.050713	0.011593	0.113731	0.017147	0.138798	0.066805	0.065042	0.205696	0.010130
0.024227	0.014792	0.019986	0.033579	0.017998	0.003620	0.008582	0.003109	0.033719	1.000000	0.022175	0.007901	0.012701	0.000535	0.009059	0.041181	0.022047	0.002289	0.015480	0.016833	0.000905	0.003783	0.027476	0.004181	0.000539	0.029465	0.014703	0.003499	0.014620	0.017136	0.028072	0.015168	0.018774	0.016575	0.039083	0.007390	0.017427	0.010865	0.017433	0.009669	0.000484	0.045435	0.012307	0.018172	0.028443	0.015196	0.006816	0.033219	0.022347	0.010727	0.002675	0.041243	0.010715	0.039899	0.004312	0.001303	0.028792	0.001890	0.028974	0.035510	0.020132	0.025893	0.000393	0.014376	0.023201	0.018776	0.014376	0.015278	0.019684	0.019219	0.011966	0.015303	0.012833	0.026700	0.031918	0.028825	0.018735	0.027051	0.000991	0.000294	0.025101	0.021068	0.035806	0.015231	0.017946	0.027057	0.013511	0.023242	0.003132	0.000329	0.002821	0.003682	0.032964	0.017791	0.011381	0.000775	0.024085	0.034498	0.009107	0.019325	0.009720	0.001170	0.017591	0.014629	0.021767	0.003577	0.018787	0.010541	0.018161	0.015149	0.009350	0.001664	0.016472	0.000000	0.039462	0.023995	0.051631	0.008455	0.000443	0.020179	0.002501	0.009519	0.005248	0.000300	0.011223	0.019032	0.008422	0.000973	0.001210	0.010996	0.000000	0.019726	0.021097	0.002485	0.000000	0.032643	0.012712	0.029245	0.024158	0.033119	0.019012	0.016292	0.014228	0.042351	0.016348	0.010223	0.004012	0.017834	0.007227	0.006696	0.012913	0.003414	0.000000	0.000379	0.014229	0.013294	0.026252	0.000000	0.005347	0.033679	0.031924	0.026233	0.000470	0.012826	0.020488	0.018759	0.024901	0.002371	0.022499	0.001959	0.004074	0.001431	0.044969	0.012166	0.008847	0.014240	0.010783	0.037262	0.010874	0.004063	0.024622	0.012718	0.017191	0.048145	0.023860	0.013994	0.027621	0.027040	0.015513	0.005053	0.002608	0.012131	0.036643	0.008122	0.025794	0.034541	0.009387	0.024583	0.017767	0.014490	0.007903	0.023259	0.032799	0.051035	0.010766	0.028111	0.004926	0.013077	0.000654	0.006290	0.009170	0.000626	0.016185	0.000789	0.007521	0.009045	0.014249	0.029109	0.001235	0.013534	0.019011	0.023123	0.010850	0.002817	0.020505	0.006122	0.016273	0.013310	0.020300	0.000000	0.022716	0.018613	0.025497	0.004427	0.024491	0.000400	0.035276	0.016620	0.017793	0.026539	0.002424
